  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,    AltB, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  amp1,  amp2,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 RPM, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2024-01-21, 11:08:33,  +00:00,   EDTY,   48.5871811,    9.9422464,  4384.3, 30.45,  4192.7,   3.5, 117.59, 113.02, -180.96,  -0.29,  -0.33,   0.00,   0.01, 345.3, 354.9,  27.9,  27.9,   1.9,  -0.0,  16.95,  17.41,     8.93,  156.82,   72.46, 2504.9,  310.84,  293.29,  325.01,  334.24, 1449.97, 1438.58, 1400.29, 1398.10,  4348.9, 124,  GPS,  358.2, 111.10, 112.60, 134.115, 118.855, -3.685,       ,  21.74, -66.5,   32.5,  -14.8,    3.7,       ,      ,       ,      ,      , -140.8,     3D, 3704,      ,       ,      ,       
2024-01-21, 11:08:34,  +00:00,   EDTY,   48.5877228,    9.9422255,  4382.3, 30.45,  4190.7,   3.5, 117.33, 112.93, -161.54,  -0.24,  -0.46,   0.00,   0.00, 345.2, 354.8,  27.9,  27.9,   1.8,  -0.0,  16.94,  17.44,     8.98,  156.82,   72.82, 2500.9,  310.76,  293.27,  324.94,  334.16, 1449.53, 1438.56, 1399.47, 1398.15,  4347.0, 123,  GPS,  358.2, 111.10, 112.60, 134.115, 118.855, -3.684,       ,  21.74, -66.5,   32.5,  -14.8,    3.7,       ,      ,       ,      ,      , -124.9,     3D, 3704,      ,       ,      ,       
2024-01-21, 11:08:35,  +00:00,   EDTY,   48.5882263,    9.9422064,  4380.3, 30.45,  4188.9,   3.5, 117.16, 112.80, -154.64,  -0.21,  -0.38,  -0.01,  -0.00, 344.9, 354.8,  27.9,  27.9,   1.7,  -0.1,  16.94,  17.46,     8.90,  156.82,   72.50, 2495.0,  310.76,  293.20,  324.91,  334.11, 1449.74, 1437.57, 1400.10, 1397.67,  4345.3, 123,  GPS,  358.2, 111.10, 112.60, 134.115, 118.855, -3.683,       ,  21.72, -66.5,   32.4,  -14.8,    3.7,       ,      ,       ,      ,      , -113.0,     3D, 3704,      ,       ,      ,       
2024-01-21, 11:08:36,  +00:00,   EDTY,   48.5887451,    9.9421844,  4379.3, 30.45,  4187.1,   3.5, 117.10, 112.64, -114.90,  -0.22,  -0.33,  -0.01,  -0.01, 344.8, 354.7,  28.0,  28.0,   1.9,   0.0,  16.93,  17.40,     8.91,  156.82,   72.79, 2493.5,  310.92,  293.43,  325.13,  334.37, 1451.16, 1437.98, 1401.13, 1397.47,  4343.5, 123,  GPS,  358.2, 111.10, 112.60, 134.115, 118.855, -3.682,       ,  21.72, -66.6,   32.4,  -14.8,    3.7,       ,      ,       ,      ,      , -107.5,     3D, 3704,      ,       ,      ,       
2024-01-21, 11:08:37,  +00:00,   EDTY,   48.5892639,    9.9421625,  4377.3, 30.45,  4185.1,   3.5, 117.06, 112.50,  -93.96,  -0.22,  -0.08,  -0.00,  -0.00, 344.9, 354.6,  27.9,  27.9,   1.9,   0.0,  16.94,  17.34,     8.89,  156.83,   72.77, 2506.8,  311.30,  293.79,  325.36,  334.45, 1451.54, 1438.37, 1403.20, 1397.25,  4341.5, 123,  GPS,  358.2, 111.10, 112.60, 134.115, 118.855, -3.681,       ,  21.72, -66.7,   32.4,  -14.8,    3.7,       ,      ,       ,      ,      , -114.2,     3D, 3704,      ,       ,      ,       
2024-01-21, 11:08:38,  +00:00,   EDTY,   48.5897827,    9.9421406,  4374.3, 30.45,  4183.2,   3.5, 116.73, 112.37, -114.64,  -0.19,   0.26,   0.00,   0.00, 345.0, 354.7,  27.9,  27.9,   1.9,  -0.0,  16.94,  17.39,     8.92,  156.83,   72.71, 2501.7,  310.86,  293.38,  325.04,  334.24, 1451.08, 1438.11, 1403.34, 1396.61,  4339.7, 123,  GPS,  358.2, 111.10, 112.60, 134.115, 118.855, -3.680,       ,  21.73, -66.7,   32.3,  -14.8,    3.7,       ,      ,       ,      ,      , -114.2,     3D, 3704,      ,       ,      ,       
2024-01-21, 11:08:39,  +00:00,   EDTY,   48.5903015,    9.9421186,  4372.3, 30.45,  4181.3,   3.8, 116.37, 112.27, -133.35,  -0.14,   0.12,   0.01,   0.01, 345.0, 354.7,  27.9,  27.9,   1.8,  -0.0,  16.93,  17.35,     8.93,  156.82,   72.46, 2488.9,  311.35,  293.88,  325.34,  334.61, 1451.01, 1439.78, 1402.99, 1397.60,  4337.8, 122,  GPS,  358.2, 111.10, 112.60, 134.115, 118.855, -3.679,       ,  21.73, -66.7,   32.3,  -14.8,    3.7,       ,      ,       ,      ,      , -114.7,     3D, 3704,      ,       ,      ,       
2024-01-21, 11:08:40,  +00:00,   EDTY,   48.5908394,    9.9420967,  4369.3, 30.45,  4179.7,   3.8, 116.04, 112.18, -151.04,  -0.12,  -0.41,   0.02,   0.03, 345.2, 354.8,  27.9,  28.0,   1.8,  -0.0,  16.93,  17.33,     8.96,  156.80,   72.19, 2495.5,  311.11,  293.76,  325.45,  334.45, 1449.32, 1440.35, 1401.65, 1397.03,  4336.1, 122,  GPS,  358.2, 111.10, 112.60, 134.115, 118.855, -3.678,       ,  21.75, -66.8,   32.3,  -14.9,    3.7,       ,      ,       ,      ,      , -103.0,     3D, 3704,      ,       ,      ,       
2024-01-21, 11:08:41,  +00:00,   EDTY,   48.5913391,    9.9420767,  4367.3, 30.45,  4178.5,   3.8, 115.77, 112.11, -153.16,  -0.12,  -0.75,   0.01,   0.01, 345.0, 354.7,  28.0,  28.0,   1.9,   0.0,  16.93,  17.35,     8.82,  156.79,   72.30, 2487.5,  310.73,  293.25,  324.69,  333.91, 1448.28, 1439.22, 1399.82, 1396.12,  4334.9, 122,  GPS,  358.2, 111.10, 112.60, 134.115, 118.855, -3.678,       ,  21.75, -66.8,   32.3,  -14.9,    3.7,       ,      ,       ,      ,      , -82.7,     3D, 3704,      ,       ,      ,       
2024-01-21, 11:08:42,  +00:00,   EDTY,   48.5918579,    9.9420538,  4366.3, 30.45,  4177.4,   3.8, 115.71, 112.03, -124.29,  -0.12,  -0.78,   0.00,  -0.01, 344.9, 354.6,  27.9,  28.0,   1.9,   0.0,  16.93,  17.40,     9.01,  156.77,   72.74, 2486.8,  311.23,  293.73,  325.10,  334.34, 1447.18, 1439.19, 1400.33, 1396.89,  4333.8, 122,  GPS,  358.2, 111.10, 112.60, 134.115, 118.855, -3.676,       ,  21.76, -66.9,   32.2,  -14.9,    3.7,       ,      ,       ,      ,      , -74.6,     3D, 3704,      ,       ,      ,       
2024-01-21, 11:08:43,  +00:00,   EDTY,   48.5923729,    9.9420300,  4365.3, 30.45,  4176.2,   3.8, 115.63, 111.89,  -86.01,  -0.16,  -1.02,   0.00,  -0.00, 344.8, 354.5,  27.9,  27.9,   1.9,   0.0,  16.92,  17.38,     8.92,  156.76,   72.76, 2484.4,  311.23,  293.76,  325.16,  334.34, 1447.39, 1438.31, 1401.80, 1397.71,  4332.6, 122,  GPS,  358.2, 111.10, 112.60, 134.115, 118.855, -3.675,       ,  21.78, -67.0,   32.2,  -14.9,    3.7,       ,      ,       ,      ,      , -70.1,     3D, 3704,      ,       ,      ,       
2024-01-21, 11:08:44,  +00:00,   EDTY,   48.5928841,    9.9420042,  4363.3, 30.45,  4175.0,   3.8, 115.36, 111.78,  -73.99,  -0.21,  -1.21,   0.01,   0.00, 344.6, 354.4,  27.9,  27.9,   1.8,  -0.0,  16.92,  17.36,     8.87,  156.75,   72.53, 2476.0,  311.11,  293.65,  324.97,  334.20, 1448.43, 1438.28, 1400.83, 1397.62,  4331.4, 121,  GPS,  358.2, 111.10, 112.60, 134.115, 118.855, -3.674,       ,  21.79, -67.2,   32.2,  -14.9,    3.7,       ,      ,       ,      ,      , -74.7,     3D, 3704,      ,       ,      ,       
2024-01-21, 11:08:45,  +00:00,   EDTY,   48.5934067,    9.9419756,  4362.3, 30.45,  4173.8,   3.8, 115.38, 111.67,  -81.07,  -0.29,  -1.25,   0.01,   0.00, 344.2, 354.2,  27.9,  27.9,   1.8,  -0.0,  16.91,  17.41,     8.96,  156.72,   72.78, 2484.4,  311.07,  293.57,  324.90,  334.12, 1448.86, 1438.59, 1401.50, 1398.03,  4330.2, 121,  GPS,  358.2, 111.10, 112.60, 134.115, 118.855, -3.673,       ,  21.79, -67.2,   32.1,  -14.9,    3.7,       ,      ,       ,      ,      , -72.2,     3D, 3704,      ,       ,      ,       
2024-01-21, 11:08:46,  +00:00,   EDTY,   48.5939407,    9.9419441,  4362.3, 30.45,  4172.5,   3.8, 115.36, 111.57,  -60.55,  -0.42,  -0.44,   0.01,   0.01, 343.9, 354.0,  27.9,  27.9,   1.8,  -0.0,  16.91,  17.40,     8.84,  156.69,   72.73, 2481.4,  310.97,  293.51,  324.80,  334.01, 1448.56, 1438.08, 1402.00, 1398.35,  4329.0, 121,  GPS,  358.2, 111.10, 112.60, 134.115, 118.855, -3.672,       ,  21.81, -67.3,   32.1,  -14.9,    3.7,       ,      ,       ,      ,      , -72.4,     3D, 3704,      ,       ,      ,       
2024-01-21, 11:08:47,  +00:00,   EDTY,   48.5944214,    9.9419136,  4360.3, 30.45,  4171.1,   3.8, 114.70, 111.54,  -78.31,  -0.51,   0.22,  -0.02,  -0.03, 343.4, 353.9,  27.9,  28.0,   1.9,  -0.0,  16.91,  17.33,     8.94,  156.67,   72.67, 2484.5,  310.96,  293.47,  324.69,  333.94, 1447.79, 1438.13, 1402.92, 1398.50,  4327.5, 121,  GPS,  358.2, 111.10, 112.60, 134.115, 118.855, -3.671,       ,  21.83, -67.5,   32.1,  -14.9,    3.7,       ,      ,       ,      ,      , -86.1,     3D, 3704,      ,       ,      ,       
2024-01-21, 11:08:48,  +00:00,   EDTY,   48.5949516,    9.9418802,  4360.3, 30.45,  4169.0,   3.8, 115.44, 111.57,  -50.46,  -0.46,   0.56,   0.01,   0.01, 343.7, 353.9,  27.9,  27.9,   1.8,   0.0,  16.92,  17.33,     8.96,  156.65,   72.62, 2482.2,  310.93,  293.39,  324.65,  333.86, 1446.58, 1437.00, 1402.53, 1398.99,  4325.4, 121,  GPS,  358.2, 111.10, 112.60, 134.115, 118.855, -3.670,       ,  21.86, -67.7,   32.0,  -14.9,    3.7,       ,      ,       ,      ,      , -108.0,     3D, 3704,      ,       ,      ,       
2024-01-21, 11:08:49,  +00:00,   EDTY,   48.5954666,    9.9418497,  4356.3, 30.45,  4167.2,   3.8, 115.15, 111.64, -110.03,  -0.36,   1.52,  -0.01,  -0.00, 343.5, 354.0,  27.9,  27.9,   1.9,  -0.0,  16.93,  17.27,     8.89,  156.63,   72.68, 2481.2,  310.84,  293.37,  324.52,  333.80, 1446.93, 1436.09, 1401.48, 1399.38,  4323.6, 121,  GPS,  358.2, 111.10, 112.60, 134.115, 118.855, -3.668,       ,  21.90, -67.9,   32.0,  -14.9,    3.7,       ,      ,       ,      ,      , -107.3,     3D, 3704,      ,       ,      ,       
2024-01-21, 11:08:50,  +00:00,   EDTY,   48.5959854,    9.9418211,  4355.3, 30.45,  4166.0,   3.8, 115.22, 111.75,  -92.94,  -0.08,   1.04,   0.00,   0.02, 343.8, 354.2,  27.9,  27.9,   1.9,  -0.0,  16.93,  17.30,     8.86,  156.61,   72.67, 2482.8,  310.83,  293.35,  324.45,  333.71, 1447.31, 1436.27, 1401.30, 1399.59,  4322.4, 121,  GPS,  358.2, 111.10, 112.60, 134.115, 118.855, -3.667,       ,  21.90, -67.9,   32.0,  -14.9,    3.7,       ,      ,       ,      ,      , -84.8,     3D, 3704,      ,       ,      ,       
2024-01-21, 11:08:51,  +00:00,   EDTY,   48.5965042,    9.9417963,  4352.3, 30.45,  4165.6,   3.8, 114.82, 111.81, -131.49,   0.33,   0.92,   0.00,   0.04, 343.9, 354.4,  27.9,  27.9,   1.9,   0.0,  17.01,  17.21,     8.91,  156.58,   71.87, 2481.4,  310.77,  293.25,  324.38,  333.64, 1447.50, 1436.83, 1400.67, 1399.74,  4322.0, 121,  GPS,  358.2, 111.10, 112.60, 134.115, 118.855, -3.666,       ,  21.94, -68.2,   32.0,  -14.9,    3.7,       ,      ,       ,      ,      , -44.3,     3D, 3704,      ,       ,      ,       
2024-01-21, 11:08:52,  +00:00,   EDTY,   48.5970383,    9.9417725,  4351.3, 30.45,  4166.6,   3.8, 114.64, 111.82, -119.45,   0.69,   0.52,   0.00,   0.04, 343.9, 354.6,  27.9,  27.9,   1.8,  -0.0,  17.00,  17.29,     8.94,  156.54,   72.72, 2481.6,  310.71,  293.19,  324.28,  333.57, 1448.07, 1436.57, 1400.65, 1399.31,  4323.0, 121,  GPS,  358.2, 111.10, 112.60, 134.115, 118.855, -3.665,       ,  21.99, -68.4,   31.9,  -15.0,    3.7,       ,      ,       ,      ,      ,  21.9,     3D, 3704,      ,       ,      ,       
2024-01-21, 11:08:53,  +00:00,   EDTY,   48.5975227,    9.9417534,  4353.3, 30.45,  4168.8,   3.8, 114.47, 111.64,  -43.52,   1.03,  -0.09,   0.00,   0.03, 343.8, 354.8,  27.9,  28.0,   1.9,  -0.0,  16.97,  17.28,     8.97,  156.52,   71.93, 2476.5,  310.67,  293.10,  324.19,  333.53, 1446.83, 1437.51, 1400.86, 1398.57,  4325.2, 120,  GPS,  358.2, 111.10, 112.60, 134.115, 118.855, -3.664,       ,  22.04, -68.7,   31.9,  -15.0,    3.7,       ,      ,       ,      ,      ,  94.4,     3D, 3704,      ,       ,      ,       
2024-01-21, 11:08:54,  +00:00,   EDTY,   48.5980492,    9.9417334,  4356.3, 30.45,  4172.1,   3.8, 114.04, 111.37,   34.58,   1.20,  -0.02,   0.00,   0.01, 343.8, 354.8,  27.9,  28.0,   1.9,  -0.0,  16.96,  17.25,     8.90,  156.50,   72.79, 2475.0,  310.61,  293.07,  324.12,  333.43, 1446.17, 1437.75, 1400.27, 1398.53,  4328.5, 120,  GPS,  358.2, 111.10, 112.60, 134.115, 118.855, -3.663,       ,  22.10, -69.0,   31.9,  -15.0,    3.7,       ,      ,       ,      ,      , 156.7,     3D, 3704,      ,       ,      ,       
2024-01-21, 11:08:55,  +00:00,   EDTY,   48.5985603,    9.9417133,  4360.3, 30.45,  4175.8,   3.8, 113.78, 110.97,  119.21,   1.31,   0.13,  -0.01,   0.00, 343.6, 354.8,  27.9,  27.9,   1.9,   0.0,  16.96,  17.27,     8.93,  156.48,   71.90, 2471.8,  310.56,  293.02,  324.10,  333.34, 1445.53, 1438.12, 1399.59, 1398.24,  4332.2, 120,  GPS,  358.2, 111.10, 112.60, 134.115, 118.855, -3.662,       ,  22.16, -69.3,   31.8,  -15.0,    3.7,       ,      ,       ,      ,      , 198.3,     3D, 3704,      ,       ,      ,       
2024-01-21, 11:08:56,  +00:00,   EDTY,   48.5990715,    9.9416943,  4364.3, 30.45,  4179.5,   3.8, 113.31, 110.57,  179.33,   1.30,   0.35,  -0.01,  -0.00, 343.7, 354.8,  27.9,  27.9,   1.8,  -0.0,  16.96,  17.13,     8.86,  156.46,   72.60, 2473.1,  310.54,  292.96,  323.98,  333.30, 1445.40, 1438.70, 1399.06, 1397.69,  4335.9, 119,  GPS,  358.2, 111.10, 112.60, 134.115, 118.855, -3.661,       ,  22.24, -69.7,   31.8,  -15.0,    3.7,       ,      ,       ,      ,      , 210.5,     3D, 3704,      ,       ,      ,       
2024-01-21, 11:08:57,  +00:00,   EDTY,   48.5995789,    9.9416742,  4367.3, 30.45,  4183.1,   3.8, 112.89, 110.16,  193.27,   1.23,   0.48,  -0.00,  -0.02, 343.8, 354.9,  27.9,  27.9,   1.8,  -0.0,  16.95,  17.14,     8.85,  156.43,   72.59, 2461.3,  310.44,  292.90,  323.93,  333.29, 1446.25, 1439.04, 1399.00, 1397.55,  4339.5, 119,  GPS,  358.2, 111.10, 112.60, 134.115, 118.855, -3.661,       ,  22.31, -70.0,   31.8,  -15.0,    3.7,       ,      ,       ,      ,      , 215.8,     3D, 3704,      ,       ,      ,       
2024-01-21, 11:08:58,  +00:00,   EDTY,   48.6001053,    9.9416552,  4370.3, 30.45,  4186.7,   3.8, 112.63, 109.79,  203.27,   1.15,   0.51,  -0.00,  -0.02, 344.0, 354.9,  27.9,  27.9,   1.9,  -0.0,  16.95,  17.06,     8.83,  156.40,   72.25, 2462.2,  310.42,  292.83,  323.84,  333.17, 1445.61, 1438.95, 1398.91, 1396.79,  4343.2, 119,  GPS,  358.2, 111.10, 112.60, 134.115, 118.855, -3.660,       ,  22.31, -70.0,   31.7,  -15.0,    3.7,       ,      ,       ,      ,      , 211.4,     3D, 3704,      ,       ,      ,       
2024-01-21, 11:08:59,  +00:00,   EDTY,   48.6005783,    9.9416399,  4373.3, 30.45,  4189.5,   3.8, 112.36, 109.47,  187.05,   1.07,   0.64,  -0.01,  -0.02, 344.0, 355.0,  28.0,  28.0,   1.9,  -0.0,  16.95,  17.08,     8.88,  156.38,   72.40, 2461.4,  310.39,  292.82,  323.76,  333.15, 1443.92, 1438.55, 1398.54, 1395.62,  4345.9, 118,  GPS,  358.2, 111.10, 112.60, 134.115, 118.855, -3.659,       ,  22.39, -70.4,   31.7,  -15.0,    3.7,       ,      ,       ,      ,      , 188.9,     3D, 3704,      ,       ,      ,       
2024-01-21, 11:09:00,  +00:00,   EDTY,   48.6010971,    9.9416246,  4376.3, 30.45,  4192.1,   3.8, 112.11, 109.21,  184.91,   0.97,   0.26,   0.00,  -0.01, 344.3, 355.2,  27.9,  28.0,   1.9,   0.0,  16.95,  17.09,     8.83,  156.37,   72.05, 2458.3,  310.32,  292.71,  323.70,  333.15, 1443.62, 1437.55, 1398.98, 1395.15,  4348.5, 118,  GPS,  358.2, 111.10, 112.60, 134.115, 118.855, -3.658,       ,  22.47, -70.7,   31.7,  -15.0,    3.7,       ,      ,       ,      ,      , 165.6,     3D, 3704,      ,       ,      ,       
2024-01-21, 11:09:01,  +00:00,   EDTY,   48.6015968,    9.9416103,  4376.3, 30.45,  4194.0,   3.8, 111.74, 108.95,  136.70,   0.86,   0.15,  -0.00,  -0.00, 344.2, 355.2,  27.9,  27.9,   1.8,  -0.0,  16.95,  17.06,     8.84,  156.35,   72.07, 2455.1,  310.28,  292.69,  323.62,  333.06, 1445.38, 1437.38, 1398.89, 1394.99,  4350.4, 118,  GPS,  358.2, 111.10, 112.60, 134.115, 118.855, -3.657,       ,  22.55, -71.1,   31.6,  -15.0,    3.7,       ,      ,       ,      ,      , 137.4,     3D, 3704,      ,       ,      ,       
2024-01-21, 11:09:02,  +00:00,   EDTY,   48.6021004,    9.9415970,  4378.3, 30.45,  4195.6,   3.8, 111.55, 108.78,  113.18,   0.66,  -0.38,   0.01,  -0.02, 344.2, 355.3,  27.9,  27.9,   1.8,  -0.0,  16.95,  17.14,     8.79,  156.33,   71.81, 2454.6,  310.24,  292.65,  323.56,  333.02, 1445.13, 1438.28, 1399.31, 1394.93,  4352.0, 117,  GPS,  358.2, 111.10, 112.60, 134.115, 118.855, -3.656,       ,  22.62, -71.4,   31.6,  -15.1,    3.7,       ,      ,       ,      ,      , 105.4,     3D, 3704,      ,       ,      ,       
2024-01-21, 11:09:03,  +00:00,   EDTY,   48.6026039,    9.9415817,  4380.3, 30.45,  4196.8,   3.8, 111.25, 108.60,  118.50,   0.48,  -0.93,  -0.00,  -0.03, 344.2, 355.2,  27.9,  27.9,   1.8,  -0.0,  16.94,  17.05,     8.79,  156.32,   72.50, 2453.8,  310.22,  292.57,  323.52,  333.01, 1442.91, 1438.53, 1399.38, 1394.73,  4353.2, 117,  GPS,  358.2, 111.10, 112.60, 134.115, 118.855, -3.655,       ,  22.62, -71.4,   31.6,  -15.1,    3.7,       ,      ,       ,      ,      ,  85.2,     3D, 3704,      ,       ,      ,       
2024-01-21, 11:09:04,  +00:00,   EDTY,   48.6031227,    9.9415646,  4379.3, 30.45,  4196.9,   3.8, 111.02, 108.46,   57.93,   0.26,  -0.94,   0.00,  -0.02, 344.1, 355.0,  28.0,  28.0,   1.7,  -0.0,  16.95,  17.09,     8.77,  156.29,   72.26, 2450.9,  310.15,  292.54,  323.43,  333.01, 1442.07, 1437.67, 1399.18, 1394.49,  4353.4, 117,  GPS,  358.2, 111.10, 112.60, 134.115, 118.855, -3.654,       ,  22.69, -71.8,   31.6,  -15.1,    3.7,       ,      ,       ,      ,      ,  36.2,     3D, 3704,      ,       ,      ,       
2024-01-21, 11:09:05,  +00:00,   EDTY,   48.6036072,    9.9415464,  4379.3, 30.45,  4196.7,   3.8, 111.07, 108.40,   18.80,   0.11,  -1.49,  -0.01,  -0.00, 343.8, 354.9,  27.9,  28.0,   1.9,   0.0,  16.95,  17.17,     8.83,  156.27,   71.89, 2447.9,  310.14,  292.50,  323.34,  332.92, 1442.80, 1438.35, 1398.62, 1394.85,  4353.2, 117,  GPS,  358.2, 111.10, 112.60, 134.115, 118.855, -3.654,       ,  22.75, -72.1,   31.5,  -15.1,    3.7,       ,      ,       ,      ,      ,   7.0,     3D, 3704,      ,       ,      ,       
2024-01-21, 11:09:06,  +00:00,   EDTY,   48.6041031,    9.9415236,  4379.3, 30.45,  4196.0,   3.8, 111.15, 108.34,   15.47,  -0.10,  -1.64,   0.01,  -0.01, 343.6, 354.6,  27.9,  27.9,   1.8,   0.0,  16.91,  17.11,     8.86,  156.24,   72.24, 2450.9,  310.13,  292.42,  323.29,  332.88, 1443.25, 1437.63, 1397.99, 1395.31,  4352.5, 117,  GPS,  358.2, 111.10, 112.60, 134.115, 118.855, -3.653,       ,  22.75, -72.1,   31.5,  -15.1,    3.7,       ,      ,       ,      ,      , -18.2,     3D, 3704,      ,       ,      ,       
2024-01-21, 11:09:07,  +00:00,   EDTY,   48.6046066,    9.9414968,  4378.3, 30.45,  4195.0,   3.8, 111.19, 108.35,   -9.55,  -0.25,  -1.60,  -0.01,  -0.01, 343.2, 354.3,  27.9,  27.9,   1.8,  -0.0,  16.86,  17.17,     8.83,  156.20,   72.36, 2457.4,  310.03,  292.41,  323.23,  332.88, 1443.74, 1436.47, 1397.72, 1394.54,  4351.4, 117,  GPS,  358.2, 111.10, 112.60, 134.115, 118.855, -3.652,       ,  22.81, -72.4,   31.5,  -15.1,    3.7,       ,      ,       ,      ,      , -44.7,     3D, 3704,      ,       ,      ,       
2024-01-21, 11:09:08,  +00:00,   EDTY,   48.6051102,    9.9414663,  4378.3, 30.45,  4193.5,   3.8, 111.60, 108.38,  -15.88,  -0.11,  -1.51,  -0.01,   0.04, 342.8, 354.0,  27.9,  27.9,   1.8,  -0.0,  16.80,  17.16,     8.84,  156.18,   72.25, 2457.7,  310.01,  292.41,  323.15,  332.88, 1445.05, 1435.77, 1397.24, 1394.16,  4350.0, 117,  GPS,  358.2, 111.10, 112.60, 134.115, 118.855, -3.650,       ,  22.86, -72.7,   31.4,  -15.1,    3.7,       ,      ,       ,      ,      , -68.1,     3D, 3704,      ,       ,      ,       
2024-01-21, 11:09:09,  +00:00,   EDTY,   48.6056061,    9.9414320,  4376.3, 30.45,  4192.5,   3.8, 111.76, 108.42,  -54.03,   0.21,  -1.47,  -0.00,   0.06, 342.4, 353.7,  27.9,  28.0,   1.9,  -0.0,  16.77,  17.15,     8.86,  156.15,   72.19, 2457.5,  310.01,  292.31,  323.14,  332.88, 1444.94, 1435.58, 1396.73, 1393.72,  4349.0, 118,  GPS,  358.2, 111.10, 112.60, 134.115, 118.855, -3.649,       ,  22.92, -72.9,   31.4,  -15.1,    3.7,       ,      ,       ,      ,      , -63.0,     3D, 3704,      ,       ,      ,       
2024-01-21, 11:09:10,  +00:00,   EDTY,   48.6061096,    9.9413939,  4376.3, 30.45,  4193.4,   3.8, 112.19, 108.39,  -52.18,   0.21,  -0.87,  -0.00,   0.01, 342.2, 353.4,  27.9,  28.0,   1.9,   0.0,  16.77,  17.12,     8.80,  156.14,   72.36, 2457.0,  310.01,  292.28,  323.03,  332.85, 1444.77, 1435.14, 1396.67, 1393.75,  4349.8, 118,  GPS,  358.2, 111.10, 112.60, 134.115, 118.855, -3.648,       ,  22.98, -73.2,   31.4,  -15.1,    3.7,       ,      ,       ,      ,      ,   3.7,     3D, 3704,      ,       ,      ,       
2024-01-21, 11:09:11,  +00:00,   EDTY,   48.6066093,    9.9413538,  4378.3, 30.45,  4194.1,   3.8, 112.38, 108.32,   10.00,   0.27,  -0.30,  -0.01,   0.01, 342.0, 353.2,  27.9,  27.9,   1.8,   0.0,  16.76,  17.16,     8.83,  156.12,   72.07, 2462.3,  309.91,  292.28,  323.01,  332.83, 1444.28, 1435.36, 1396.73, 1393.23,  4350.6, 118,  GPS,  358.2, 111.10, 112.60, 134.115, 118.855, -3.647,       ,  23.04, -73.4,   31.4,  -15.1,    3.7,       ,      ,       ,      ,      ,  27.4,     3D, 3704,      ,       ,      ,       
2024-01-21, 11:09:12,  +00:00,   EDTY,   48.6071091,    9.9413118,  4379.3, 30.45,  4195.1,   3.8, 112.26, 108.23,   44.83,   0.32,  -0.16,  -0.01,   0.00, 342.0, 353.1,  27.9,  27.9,   1.9,   0.0,  16.75,  17.04,     8.89,  156.10,   72.31, 2456.3,  309.88,  292.23,  322.90,  332.78, 1444.91, 1435.65, 1397.11, 1392.53,  4351.5, 118,  GPS,  358.2, 111.10, 112.60, 134.115, 118.855, -3.645,       ,  23.10, -73.7,   31.3,  -15.1,    3.7,       ,      ,       ,      ,      ,  44.1,     3D, 3704,      ,       ,      ,       
2024-01-21, 11:09:13,  +00:00,   EDTY,   48.6076279,    9.9412689,  4379.3, 30.45,  4196.0,   3.8, 112.34, 108.16,   48.60,   0.30,  -0.05,  -0.00,  -0.01, 342.0, 353.0,  27.9,  27.9,   1.8,  -0.0,  16.74,  17.06,     8.88,  156.07,   71.92, 2457.7,  309.87,  292.16,  322.87,  332.74, 1445.33, 1435.06, 1397.44, 1392.85,  4352.4, 118,  GPS,  358.2, 111.10, 112.60, 134.115, 118.855, -3.644,       ,  23.16, -73.9,   31.3,  -15.1,    3.7,       ,      ,       ,      ,      ,  48.0,     3D, 3704,      ,       ,      ,       
2024-01-21, 11:09:14,  +00:00,   EDTY,   48.6080971,    9.9412289,  4380.3, 30.45,  4197.1,   3.5, 112.33, 108.11,   42.94,   0.33,   0.26,  -0.01,   0.00, 341.9, 353.0,  27.9,  27.9,   1.8,  -0.0,  16.72,  17.01,     8.82,  156.06,   72.33, 2459.3,  309.86,  292.14,  322.84,  332.74, 1445.93, 1434.79, 1398.01, 1393.54,  4353.5, 118,  GPS,  358.2, 111.10, 112.60, 134.115, 118.855, -3.642,       ,  23.22, -74.0,   31.3,  -15.2,    3.7,       ,      ,       ,      ,      ,  60.3,     3D, 3704,      ,       ,      ,       
2024-01-21, 11:09:15,  +00:00,   EDTY,   48.6086044,    9.9411850,  4381.3, 30.45,  4198.2,   3.5, 112.49, 108.04,   53.27,   0.36,   0.57,  -0.00,  -0.00, 341.7, 353.0,  27.9,  27.9,   1.7,  -0.0,  16.71,  17.07,     8.84,  156.04,   71.82, 2462.8,  309.77,  292.14,  322.77,  332.74, 1445.72, 1434.96, 1397.93, 1393.93,  4354.6, 118,  GPS,  358.2, 111.10, 112.60, 134.115, 118.855, -3.641,       ,  23.28, -74.2,   31.2,  -15.2,    3.7,       ,      ,       ,      ,      ,  60.3,     3D, 3704,      ,       ,      ,       
